Tube,isInflow,duration[s],difference[mm],rate[mm/s],duty
230.32430481910706,410.2,418.9
233.32581686973572,407.0,415.0
236.12285995483398,411.1,419.4
239.0179488658905,411.9,419.6
241.80437994003296,411.2,419.8
244.5983910560608,411.0,420.9
247.48812580108643,412.1,419.9
250.2803966999054,412.6,420.9
253.16485571861267,412.2,420.7
256.08560585975647,410.0,418.0
258.9877119064331,413.8,421.9
261.79769492149353,414.7,420.6
264.5736849308014,413.7,420.3
267.48116302490234,414.1,422.5
270.27998995780945,414.2,421.3
273.19971680641174,411.0,425.0
276.1143548488617,414.6,422.7
278.9235599040985,415.0,422.9
281.7092618942261,415.1,423.1
284.5193190574646,414.9,422.2
287.40678882598877,414.7,423.9
290.2147116661072,415.1,423.1
293.23017501831055,414.1,425.6
296.13954877853394,414.1,427.1
299.147344827652,413.4,423.4
302.0731818675995,414.1,424.7
305.1042261123657,413.4,425.5
307.8889830112457,414.2,423.8
310.8035099506378,413.6,424.8
313.5996947288513,414.5,424.7
316.38194370269775,413.7,423.6
319.2932159900665,414.7,426.2
322.0904667377472,414.6,425.1
324.87436389923096,412.7,426.2
327.68949580192566,414.4,426.3
330.60524797439575,415.6,426.8
333.4219739437103,414.4,426.6
336.3245208263397,419.0,430.0
339.2299509048462,415.5,427.8
342.01315999031067,416.7,427.1
344.90610694885254,415.8,427.4
347.72221279144287,416.5,429.2
350.5126168727875,416.1,429.1
353.52903389930725,418.0,425.0
356.34602093696594,416.7,428.2
359.151083946228,416.6,429.3
361.96262788772583,416.1,428.3
364.76549196243286,416.6,427.7
367.6632869243622,417.0,428.3
370.4753170013428,416.5,428.8
373.27454376220703,417.9,428.7
376.29599380493164,421.0,432.0
379.1061010360718,418.1,429.5
381.90194487571716,418.8,431.7
384.72026085853577,418.2,430.5
387.6135778427124,418.3,430.8
390.4283368587494,418.5,430.1
393.22266483306885,418.0,431.5
396.0235719680786,418.7,430.6
398.9276297092438,417.4,431.9
401.73534178733826,418.0,431.0
404.5404601097107,418.7,433.2
407.4419128894806,418.0,431.0
410.3531997203827,420.0,435.0
413.24949884414673,417.3,432.0
416.0573139190674,418.1,431.1
418.86638474464417,417.7,433.7
421.67601680755615,418.3,432.3
424.48270082473755,416.9,432.0
427.3879060745239,418.1,432.6
430.30083680152893,419.0,429.0
433.10532784461975,418.1,432.5
436.0136089324951,419.3,433.6
438.81965804100037,419.5,432.9
441.6254117488861,419.1,433.8
444.4250707626343,419.1,434.7
447.4270370006561,419.6,436.4
450.440771818161,418.5,435.2
453.45188784599304,419.5,435.7
456.6640188694,422.0,432.0
459.67479181289673,420.5,434.7
462.67244696617126,420.3,435.0
465.47013998031616,421.2,435.5
468.4763467311859,424.0,433.0
471.2749629020691,421.0,434.9
474.0764858722687,420.3,436.0
476.8810238838196,421.6,435.5
479.7841079235077,421.1,437.0
482.58690881729126,420.5,437.2
485.59601378440857,418.0,439.0
488.39367508888245,421.6,437.2
491.18234276771545,421.0,438.4
494.0758488178253,420.9,437.8
496.87631273269653,421.0,436.8
499.6735408306122,420.9,437.5
502.58488869667053,420.0,438.3
505.39678478240967,420.0,438.0
508.402468919754,423.0,442.0
511.20040702819824,421.2,437.2
514.0004198551178,421.2,438.6
516.8050239086151,420.8,438.3
519.7054007053375,421.7,439.1
522.506325006485,421.8,439.1
525.513897895813,424.0,436.0
528.3188490867615,421.5,438.8
531.1181588172913,422.0,438.5
533.916258096695,422.1,439.6
536.8006069660187,422.2,440.4
539.6058928966522,421.5,439.2
542.5083358287811,423.0,441.3
545.316568851471,422.4,441.0
548.3148710727692,420.0,444.0
551.1101250648499,423.7,441.0
553.9062840938568,423.1,441.0
556.7037630081177,422.7,441.3
559.6125676631927,423.0,442.8
562.4050498008728,423.8,441.7
565.4118769168854,420.0,438.0
568.2041718959808,425.1,442.5
571.0051279067993,425.0,441.7
573.9092800617218,424.6,442.3
576.7122859954834,425.7,442.3
579.7246859073639,424.5,443.4
582.6205749511719,425.1,443.1
585.6278359889984,425.6,443.1
588.6357419490814,424.4,443.7
591.6484417915344,424.5,444.9
594.5549719333649,424.4,444.6
597.5470027923584,425.7,443.3
600.3493819236755,425.6,444.6
603.2493989467621,424.7,443.9
606.0476098060608,424.8,444.8
608.8446748256683,424.5,446.2
611.7462527751923,425.1,445.7
614.5367548465729,424.9,445.1
617.5426340103149,422.0,448.0
620.3450548648834,425.5,444.8
623.1433248519897,424.4,445.2
626.0474009513855,424.8,445.3
628.8501996994019,425.5,447.2
631.656956911087,425.2,446.7
634.4654068946838,425.2,445.4
637.2775838375092,425.4,447.2
640.181637763977,426.7,446.5
642.9824869632721,425.5,447.0
645.7900197505951,427.4,447.5
648.5963687896729,426.9,447.1
651.5056269168854,426.7,446.4
654.413064956665,430.0,450.0
657.221715927124,426.4,449.0
660.1244769096375,426.6,448.5
662.9222259521484,426.7,448.1
665.7271449565887,427.5,448.2
668.6244359016418,428.6,448.3
671.4249777793884,428.8,448.4
674.2224969863892,428.9,449.8
677.2402460575104,431.0,447.0
680.0451548099518,429.3,451.0
682.8451828956604,428.4,451.1
685.7556087970734,428.2,451.4
688.5726449489594,429.0,451.1
691.3767099380493,429.5,451.5
694.1823077201843,429.1,451.0
696.9899299144745,429.2,450.3
700.0003049373627,433.0,454.0
702.805410861969,429.5,451.5
705.7094509601593,430.5,451.9
708.5097599029541,429.0,453.0
711.3021578788757,427.2,452.6
714.2022557258606,427.8,451.8
717.111035823822,431.0,449.0
719.9137899875641,428.5,452.5
722.8165917396545,429.1,452.1
725.6187818050385,429.2,452.6
728.4162790775299,428.2,452.0
731.3182148933411,429.3,452.5
734.1163988113403,429.3,452.4
736.9077339172363,429.2,453.4
739.9137799739838,433.0,456.0
742.7039260864258,429.4,452.9
745.613450050354,429.6,454.3
748.4159078598022,429.0,454.0
751.2250349521637,429.2,453.9
754.031457901001,429.4,454.4
757.0386717319489,432.0,452.0
760.0421350002289,429.5,455.8
763.0443849563599,429.9,455.9
766.2439088821411,433.0,458.0
769.2375178337097,430.7,456.7
772.2550311088562,430.6,455.7
775.4739818572998,434.0,452.0
778.4790508747101,431.2,455.9
781.4899389743805,431.0,457.5
784.5979299545288,392.0,459.0
787.3984451293945,430.2,456.1
790.2973461151123,431.7,455.2
793.0896718502045,431.8,456.9
795.8944020271301,431.6,457.0
798.6981897354126,431.5,457.2
801.6099178791046,432.2,458.4
804.4171319007874,431.4,459.7
807.424281835556,434.0,460.0
810.2290790081024,432.5,460.0
813.0303678512573,432.3,459.6
815.8276748657227,432.9,460.7
818.7386140823364,432.3,459.9
821.5427289009094,431.3,458.6
824.557229757309,429.0,463.0
827.3541069030762,433.0,459.6
830.1537508964539,433.7,459.9
832.9522469043732,431.6,459.2
835.8566017150879,433.5,459.8
838.661826133728,431.8,461.1
841.468682050705,432.4,460.2
844.366073846817,431.6,461.7
847.2776598930359,436.0,464.0
850.0736367702484,433.1,461.2
852.9821047782898,433.2,461.6
855.7890319824219,433.0,462.0
858.5818529129028,433.8,462.5
861.4833137989044,433.7,463.1
864.2825427055359,433.5,464.1
867.076153755188,433.0,464.1
869.8773210048676,433.1,463.6
872.7864348888397,432.2,464.7
875.5821318626404,432.7,463.8
878.3936440944672,433.6,464.5
881.2918326854706,434.0,464.0
884.187933921814,437.0,467.0
887.0949850082397,434.7,464.3
889.9020390510559,434.3,463.5
892.7058429718018,434.7,464.0
895.5125660896301,433.9,464.2
898.4218029975891,436.3,462.8
901.2167239189148,434.4,463.6
904.0170118808746,435.3,463.5
907.0298359394073,438.0,467.0
909.8317787647247,436.6,464.1
912.6407198905945,436.0,464.7
915.5425050258636,436.6,465.4
918.3401808738708,437.3,466.8
921.1393518447876,435.8,465.9
923.9461119174957,436.1,467.2
926.853287935257,435.7,466.1
929.7626669406891,434.0,470.0
932.6632838249207,435.4,466.5
935.4562129974365,437.6,466.0
938.2606768608093,437.6,466.4
941.1599979400635,436.4,466.8
943.9563117027283,435.8,465.9
946.9611458778381,439.0,469.0
949.7654180526733,436.4,466.6
952.5533998012543,437.0,465.9
955.4540798664093,437.4,466.9
958.244530916214,436.5,467.6
961.0393118858337,437.5,467.8
963.9346580505371,436.9,467.4
966.7365970611572,436.3,467.9
969.8454368114471,433.0,471.0
972.852826833725,437.2,469.0
975.8632838726044,436.3,469.2
978.7701277732849,436.2,470.8
982.0920100212097,440.0,472.0
985.0937600135803,435.6,469.9
987.9945349693298,435.2,469.5
991.0011689662933,437.1,470.1
994.3248329162598,433.0,472.0
997.2300879955292,437.1,470.0
1000.250097990036,437.7,469.4
1003.0497517585754,437.6,470.4
1005.9613928794861,436.9,471.1
1008.767786026001,436.6,471.5
1011.6736876964569,440.0,474.0
1014.5767638683319,437.5,470.4
1017.3816919326782,437.2,470.9
1020.1927669048309,437.1,470.8
1023.0028717517853,436.4,472.1
1025.905987739563,438.2,472.4
1028.700385093689,437.5,471.5
1031.5064828395844,437.5,473.2
1034.49556183815,442.0,477.0
1037.289137840271,438.2,474.0
1040.1847188472748,439.0,473.0
1042.9833798408508,439.0,474.1
1045.7808277606964,439.3,474.4
1048.6796798706055,438.5,474.6
1051.4875819683075,439.8,474.6
1054.28089594841,440.0,473.4
1057.283756017685,443.0,470.0
1060.0895869731903,439.3,473.3
1062.9891788959503,441.1,474.6
1065.7968697547913,440.7,475.4
1068.5903668403625,440.7,474.2
1071.3918089866638,440.3,474.5
1074.2971608638763,440.4,475.5
1077.094379901886,440.1,475.1
1080.1041510105133,444.0,478.0
1082.8990669250488,440.6,475.3
1085.689395904541,440.2,476.6
1088.5870668888092,439.5,476.0
1091.3747878074646,439.4,476.7
1094.1719789505005,439.5,476.0
1097.068815946579,440.8,475.3
1099.8730969429016,438.4,476.8
1102.8799269199371,437.0,474.0
1105.6746439933777,440.8,476.3
1108.4758007526398,439.3,477.7
1111.3786487579346,441.0,478.7
1114.1827609539032,440.3,478.6
1116.9930758476257,439.1,478.6
1119.7987039089203,439.8,479.0
1122.7034559249878,441.0,479.7
1125.6075267791748,437.0,482.0
1128.5134239196777,440.9,479.8
1131.3206987380981,440.9,479.3
1134.1314718723297,439.9,480.4
1136.9382967948914,440.7,480.5
1139.8494129180908,440.1,480.4
1142.747134923935,436.0,484.0
1145.6552917957306,441.7,479.8
